species,pathway_id,pathway_name,gene_names,ncbi_id,uniprot_id,ko_number,ec_number
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","pyruvate dehydrogenase E1 component subunit beta-2, mitochondrial",4347531,,KO:K00162,EC:1.2.4.1
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","pyruvate dehydrogenase E1 component subunit beta-4, chloroplastic",4333564,,KO:K00162,EC:1.2.4.1
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 3 of pyruvate dehydrogenase complex, mitochondrial isoform X1",4339859,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 1 of pyruvate dehydrogenase complex, mitochondrial",4341113,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic",4351678,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial isoform X1",4343003,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial",4328010,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic",4345640,,KO:K00627,EC:2.3.1.12
osa,ko00020,"path:osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice) (RefSeq)
","dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic",4347022,,KO:K00627,EC:2.3.1.12
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate isomerase 1, chloroplastic",4347311,,KO:K01810,EC:5.3.1.9
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate isomerase, cytosolic A",4334290,,KO:K01810,EC:5.3.1.9
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate isomerase, cytosolic B",4340677,,KO:K01810,EC:5.3.1.9
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate isomerase 1, chloroplastic",4345842,,KO:K01810,EC:5.3.1.9
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate 1-dehydrogenase 2, chloroplastic  [EC:1.1.1.363 1.1.1.49]",4342988,,KO:K00036,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate 1-dehydrogenase, cytoplasmic isoform  [EC:1.1.1.363 1.1.1.49]",4336209,,KO:K00036,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate 1-dehydrogenase, cytoplasmic isoform  [EC:1.1.1.363 1.1.1.49]",4329889,,KO:K00036,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate 1-dehydrogenase 4, chloroplastic  [EC:1.1.1.363 1.1.1.49]",4332659,,KO:K00036,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","glucose-6-phosphate 1-dehydrogenase, chloroplastic isoform X1  [EC:1.1.1.363 1.1.1.49]",4333103,,KO:K00036,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable 6-phosphogluconolactonase 1 isoform X1,4333117,,KO:K01057,EC:3.1.1.31
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","probable 6-phosphogluconolactonase 4, chloroplastic",4347654,,KO:K01057,EC:3.1.1.31
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable 6-phosphogluconolactonase 2,4343843,,KO:K01057,EC:3.1.1.31
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","probable 6-phosphogluconolactonase 3, chloroplastic",4346232,,KO:K01057,EC:3.1.1.31
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","6-phosphogluconate dehydrogenase, decarboxylating 1  [EC:1.1.1.343 1.1.1.44]",4339892,,KO:K00033,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","6-phosphogluconate dehydrogenase, decarboxylating 2, chloroplastic  [EC:1.1.1.343 1.1.1.44]",4350528,,KO:K00033,
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ribulose-phosphate 3-epimerase, chloroplastic",4331761,,KO:K01783,EC:5.1.3.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ribulose-phosphate 3-epimerase, cytoplasmic isoform",4347508,,KO:K01783,EC:5.1.3.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","transketolase, chloroplastic",4335330,,KO:K00615,EC:2.2.1.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","transketolase, chloroplastic",4340025,,KO:K00615,EC:2.2.1.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",transaldolase,4344683,,KO:K00616,EC:2.2.1.2
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",transaldolase,4327239,,KO:K00616,EC:2.2.1.2
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","probable ribose-5-phosphate isomerase 3, chloroplastic",4342543,,KO:K01807,EC:5.3.1.6
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable ribose-5-phosphate isomerase 1,4335430,,KO:K01807,EC:5.3.1.6
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","probable ribose-5-phosphate isomerase 4, chloroplastic",4334316,,KO:K01807,EC:5.3.1.6
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ribokinase,4326855,,KO:K00852,EC:2.7.1.15
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","phosphoglucomutase, cytoplasmic 2",4333895,,KO:K01835,EC:5.4.2.2
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","phosphoglucomutase, chloroplastic",4348230,,KO:K01835,EC:5.4.2.2
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ribose-phosphate pyrophosphokinase 1, chloroplastic",4328168,,KO:K00948,EC:2.7.6.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ribose-phosphate pyrophosphokinase 2, chloroplastic isoform X1",4341535,,KO:K00948,EC:2.7.6.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ribose-phosphate pyrophosphokinase 1-like,107276220,,KO:K00948,EC:2.7.6.1
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,4345685,,KO:K00131,EC:1.2.1.9
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable gluconokinase,9266365,,KO:K00851,EC:2.7.1.12
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-bisphosphate aldolase, cytoplasmic isozyme 1",4341496,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","probable fructose-bisphosphate aldolase 3, chloroplastic",4326074,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-bisphosphate aldolase, chloroplastic",4349897,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",fructose-bisphosphate aldolase cytoplasmic isozyme-like,4344545,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",fructose-bisphosphate aldolase cytoplasmic isozyme,4338737,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",fructose-bisphosphate aldolase cytoplasmic isozyme-like,4325027,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",fructose-bisphosphate aldolase cytoplasmic isozyme-like,107277365,,KO:K01623,EC:4.1.2.13
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-1,6-bisphosphatase, cytosolic",4338912,,KO:K03841,EC:3.1.3.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-1,6-bisphosphatase, cytosolic",4325071,,KO:K03841,EC:3.1.3.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-1,6-bisphosphatase, chloroplastic",4332364,,KO:K03841,EC:3.1.3.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","fructose-1,6-bisphosphatase, chloroplastic",4341770,,KO:K03841,EC:3.1.3.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 6,4339369,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 6,4327301,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ATP-dependent 6-phosphofructokinase 5, chloroplastic",4348582,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
","ATP-dependent 6-phosphofructokinase 5, chloroplastic isoform X1",4347060,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 2,4347383,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",LOW QUALITY PROTEIN: ATP-dependent 6-phosphofructokinase 2,4336113,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 6,4338034,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 3,4340153,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",ATP-dependent 6-phosphofructokinase 6 isoform X1,4327196,,KO:K00850,EC:2.7.1.11
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha,4345338,,KO:K00895,EC:2.7.1.90
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha,4330512,,KO:K00895,EC:2.7.1.90
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha,4340909,,KO:K00895,EC:2.7.1.90
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta,4340643,,KO:K00895,EC:2.7.1.90
osa,ko00030,"path:osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice) (RefSeq)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha isoform X1,9271821,,KO:K00895,EC:2.7.1.90
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase 53,4326549,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4345722,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectinesterase 63,4352536,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4327285,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase/pectinesterase inhibitor 41,4327282,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4325861,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase 31,4348589,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectinesterase 11,4326603,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase 53,4339356,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase QRT1 isoform X1,4343861,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4344268,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase/pectinesterase inhibitor 21,4332569,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4338538,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectinesterase/pectinesterase inhibitor 22,4327711,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase-like,107276651,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase-like,107276962,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4336041,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase,4344369,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase/pectinesterase inhibitor 32 isoform X1,4344960,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase 56,4349982,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectinesterase QRT1,4351057,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectinesterase 63,4351129,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectinesterase 63,4351130,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectinesterase 56,9268011,,KO:K01051,EC:3.1.1.11
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectate lyase 8,4335013,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectate lyase 21,4326883,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectate lyase 5,4348800,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4328714,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4341389,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4340099,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4340103,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",probable pectate lyase 4,107275720,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",putative pectate lyase 21,107276207,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4340105,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",pectate lyase,4338309,,KO:K01728,EC:4.2.2.2
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase,4326679,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase,4350207,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase-like,107275419,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase-like,107276148,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase-like,107278493,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase,4332070,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase ADPG2,4334514,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",polygalacturonase,4350206,,KO:K01184,EC:3.2.1.15
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",exopolygalacturonase,4323970,,KO:K01213,EC:3.2.1.67
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",exopolygalacturonase,4328617,,KO:K01213,EC:3.2.1.67
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",exopolygalacturonase,4341243,,KO:K01213,EC:3.2.1.67
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",exopolygalacturonase,4341514,,KO:K01213,EC:3.2.1.67
osa,ko00040,"path:osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice) (RefSeq)
",exopolygalacturonase,4341242,,KO:K01213,EC:3.2.1.67
